Date,Open,High,Low,Close,Volume
2021-08-09,353.448,353.448,351.459,352.726,364807.35019258
2021-08-10,351.974,354.724,350.658,354.379,657641.78544285
2021-08-11,355.477,358.901,353.943,357.723,338959.59544343
2021-08-12,358.94,358.94,352.736,355.537,583754.8208663
2021-08-13,355.556,356.952,354.428,354.804,380827.15737417
2021-08-16,354.16,360.375,351.311,360.187,696254.25029234
2021-08-17,360.583,363.254,357.536,360.197,946355.05152288
2021-08-18,358.129,359.119,354.724,354.854,421388.0317774
2021-08-19,353.854,356.645,351.628,352.825,479091.47426174
2021-08-20,351.964,356.318,351.043,354.695,507614.24980383
2021-08-23,356.645,356.812,354.359,354.617,485523.85331238
2021-08-24,356.111,356.111,353.973,354.467,326237.32994956
2021-08-25,354.647,356.081,353.389,354.359,426404.5800268
2021-08-26,353.835,358.644,352.528,358.367,756969.23866369
2021-08-27,360.237,361.572,356.753,358.02,564461.72605784
2021-08-30,357.941,362.404,357.109,360.751,551498.94112734
2021-08-31,360.504,361.038,357.327,360.83,797154.17512398
2021-09-01,361.018,361.018,357.793,358.158,518024.29483142
2021-09-02,358.178,361.514,358.178,361.414,678235.50426359
2021-09-03,360.89,361.384,358.604,359.089,386720.8941571
2021-09-07,356.744,358.692,351.866,352.172,885720.91002098
2021-09-08,352.063,355.724,351.687,353.666,570928.465028
2021-09-09,353.596,355.031,350.035,350.114,1283281.3481996
2021-09-10,351.173,351.41,346.274,347.481,682047.43415818
2021-09-13,349.084,350.876,343.226,347.086,660255.16049784
2021-09-14,348.432,349.164,342.584,345.156,864786.62376268
2021-09-15,345.433,350.529,344.859,349.084,623177.77558204
2021-09-16,350.095,350.44,342.732,343.128,595413.95002691
2021-09-17,344.325,349.094,340.534,343.701,1938120.7790301
2021-09-20,340.486,345.076,338.714,342.287,646890.16239182
2021-09-21,342.307,343.811,338.447,338.695,545406.11892839
2021-09-22,340.544,343.92,339.358,342.009,597085.45905279
2021-09-23,344.522,346.215,341.742,344.355,861335.47302302
2021-09-24,345.582,350.469,345.047,349.044,620308.72230241
2021-09-27,349.975,354.577,349.975,350.539,624754.28953631
2021-09-28,350.045,354.25,349.738,351.598,781840.76746422
2021-09-29,352.073,359.159,349.154,356.199,776789.85929532
2021-09-30,356.792,357.833,353.171,353.429,1000276.8816887
2021-10-01,354.972,356.111,349.818,354.17,598993.44517183
2021-10-04,354.894,360.424,354.734,358.832,910869.33934939
2021-10-05,358.555,364.323,357.001,362.967,580579.56006864
2021-10-06,361.81,370.419,359.713,370.271,856015.7490132
2021-10-07,370.943,376.672,370.943,375.554,709444.41704316
2021-10-08,376.068,383.629,374.881,382.442,703487.01335054
2021-10-11,382.758,389.17,380.59,385.816,805295.45487764
