Date,Open,High,Low,Close,Volume
2022-05-03,231.946,234.032,229.771,230.749,1850699.2572796
2022-05-04,231.352,240.617,229.493,240.181,1936383.1404224
2022-05-05,239.727,241.398,235.317,236.543,2199052.1118715
2022-05-06,235.712,238.208,233.34,236.899,1344872.2540837
2022-05-09,235.298,235.604,225.894,226.784,1937563.4455715
2022-05-10,227.407,231.204,224.209,226.715,1768784.8662457
2022-05-11,226.755,229.859,223.543,224.382,1851741.0004704
2022-05-12,223.472,225.42,216.956,220.971,2145908.0381241
2022-05-13,222.503,224.738,220.347,223.759,1575524.3105353
2022-05-16,224.826,225.776,222.721,225.232,1251495.6537477
2022-05-17,226.666,229.791,224.271,229.009,1097156.8487276
2022-05-18,227.921,229.631,222.909,223.433,1951175.8937315
2022-05-19,221.376,221.861,214.218,215.325,2132706.2188335
2022-05-20,215.918,216.116,207.82,211.093,2008472.7806259
2022-05-23,212.765,215.325,212.379,214.257,1833169.6524421
2022-05-24,213.753,218.499,213.328,217.342,1497350.0809766
2022-05-25,217.302,218.617,215.149,217.57,1515804.1064709
2022-05-26,219.231,221.525,218.232,218.766,1494192.4865673
2022-05-27,220.141,224.085,219.626,223.956,1419927.322477
2022-05-31,221.712,223.71,220.881,222.375,1655940.816457
2022-06-01,224.53,225.43,221.693,223.67,1217824.0864588
2022-06-02,226.092,228.139,221.316,226.854,1114284.9273062
2022-06-03,225.816,229.227,225.816,227.536,1426520.6466136
2022-06-06,228.723,229.791,226.893,227.308,967834.0399025
2022-06-07,226.29,233.162,225.578,232.924,1356727.8984356
2022-06-08,230.868,231.689,228.164,228.752,1036305.8981707
2022-06-09,228.129,228.989,224.214,224.332,832580.37469803
2022-06-10,221.92,224.55,220.387,222.098,1367381.9982139
2022-06-13,218.42,219.151,214.22,215.078,1303221.7430743
2022-06-14,215.898,216.402,211.938,213.466,1195979.8442893
2022-06-15,214.752,218.217,212.893,215.464,1291112.2370323
2022-06-16,212.289,213.249,208.918,209.501,1353996.103913
2022-06-17,209.818,210.985,205.774,207.416,3098776.3751197
2022-06-21,209.393,216.008,209.175,214.109,1247461.174536
2022-06-22,210.955,216.437,210.473,213.575,1142239.0438597
2022-06-23,213.812,215.394,211.534,214.158,1194648.8403678
2022-06-24,214.979,220.214,214.465,219.823,1694685.571945
2022-06-27,220.555,223.698,219.577,220.981,1291682.6672843
2022-06-28,222.246,225.43,217.57,218.004,1635381.0537557
2022-06-29,219.171,219.487,216.492,216.808,1249636.6984228
2022-06-30,215.635,221.154,214.451,220.02,1350765.2237908
2022-07-01,220.01,223.232,218.514,222.616,709778.30020906
2022-07-05,218.986,219.811,208.674,213.338,1622266.3619213
2022-07-06,212.88,219.483,212.88,218.34,1101552.9783929
2022-07-07,219.334,220.706,218.083,219.354,956458.47107949
2022-07-08,220.05,220.915,217.395,219.881,1124857.5165873
2022-07-11,218.459,220.627,217.584,218.529,655876.68828697
2022-07-12,218.698,219.772,214.939,215.426,748785.11947808
2022-07-13,212.443,215.118,212.055,212.204,854900.96403035
2022-07-14,208.773,209.738,206.267,209.28,1050227.6869392
2022-07-15,211.925,211.925,208.843,211.587,862431.82429087
2022-07-18,212.781,213.805,207.619,208.624,1045949.908925
2022-07-19,208.534,214.103,207.838,213.487,911157.66671625
2022-07-20,213.288,216.525,211.498,215.515,1036064.9634902
2022-07-21,214.68,215.804,213.377,215.684,614854.66752749
2022-07-22,216.55,218.946,214.879,215.555,838877.89988411
2022-07-25,215.744,219.066,215.744,217.584,749223.5565289
2022-07-26,218.141,218.419,215.913,216.42,1043938.7297928
2022-07-27,218.23,221.015,213.601,218.628,1162502.7675838
2022-07-28,217.803,222.616,216.192,222.556,1038119.3829738
2022-07-29,222.278,226.186,222.148,225.41,1237039.0774023
2022-08-01,225.291,226.847,223.342,224.923,1092429.2642597
2022-08-02,226.017,228.403,222.775,225.778,1012966.5711569
2022-08-03,225.907,230.462,222.636,229.388,1222136.2400327
2022-08-04,230.034,231.546,227.578,227.886,900070.03616043
2022-08-05,227.717,228.175,224.615,227.488,703645.20944542
2022-08-08,229.08,229.149,223.471,224.535,967202.1900037
2022-08-09,225.708,226.922,224.858,226.355,883315.90839964
2022-08-10,227.737,229.607,227.28,229.179,881947.30100017
2022-08-11,229.527,230.7,228.523,230.531,1455958.9427109
2022-08-12,230.71,236.777,230.71,236.627,1417181.397863
2022-08-15,235.384,240.844,234.37,239.909,1477686.7164657
2022-08-16,239.909,241.142,239.372,240.138,812265.97760684
2022-08-17,238.308,242.097,237.821,241.341,865911.16418958
2022-08-18,242.306,242.723,240.894,242.335,1031831.4314169
2022-08-19,241.709,241.888,239.79,240.327,729026.29009378
2022-08-22,237.98,238.571,232.988,233.187,846279.03909061
2022-08-23,232.988,234.191,231.765,232.699,869723.35423466
2022-08-24,233.555,233.962,231.556,233.187,788193.16898397
2022-08-25,233.694,236.826,233.097,236.687,554128.11922027
2022-08-26,237.771,237.771,231.068,231.297,669160.52645515
2022-08-29,229.696,233.654,228.741,232.401,684207.1631327
2022-08-30,232.66,233.167,229.179,229.835,662733.8035382
